key	synidaemi	launaflokkur	threp	aldursflokkur	kennsluskylda	skertur	vinnumat	ryrnun	afangafjoldi	einingar	nemendafjoldi	vinnuskylda	laun
1158	Tungumál	8	4	30-37 ára	24	True	767.488	31.9786666667	4	12	29	708	639321.610127
1159	Tungumál	8	4	30-37 ára	24	False	799.466666667	0.0	4	12	29	708	670885.962974
1160	Raungreinar	5	4	30 ára-	24	True	809.216	33.7173333333	4	12	29	720	579025.050466
1161	Raungreinar	5	4	30 ára-	24	False	842.933333333	0.0	4	12	29	720	607774.019363
1162	Raungreinar	6	4	30 ára-	24	True	809.216	33.7173333333	4	12	29	720	607458.366463
1163	Raungreinar	6	4	30 ára-	24	False	842.933333333	0.0	4	12	29	720	637644.71961
1164	Raungreinar	10	4	55-59 ára	23	True	809.216	33.7173333333	4	12	29	667	793817.878782
1165	Raungreinar	10	4	55-59 ára	23	False	842.933333333	0.0	4	12	29	667	830509.577432
1166	Raungreinar	10	4	60 ára+	19	True	809.216	33.7173333333	4	12	29	551	920050.786979
1167	Raungreinar	10	4	60 ára+	19	False	842.933333333	0.0	4	12	29	551	956742.485628
1168	Raungreinar	9	4	38-54 ára	24	True	809.216	33.7173333333	4	12	29	696	726453.864373
1169	Raungreinar	9	4	38-54 ára	24	False	842.933333333	0.0	4	12	29	696	761398.350393
1170	Raungreinar	10	4	38-54 ára	24	True	809.216	33.7173333333	4	12	29	696	762259.651733
1171	Raungreinar	10	4	38-54 ára	24	False	842.933333333	0.0	4	12	29	696	798951.350382
1172	Raungreinar	7	4	30-37 ára	24	True	809.216	33.7173333333	4	12	29	708	648594.403248
1173	Raungreinar	7	4	30-37 ára	24	False	842.933333333	0.0	4	12	29	708	680290.039037
1174	Raungreinar	8	4	30-37 ára	24	True	809.216	33.7173333333	4	12	29	708	680508.984489
1175	Raungreinar	8	4	30-37 ára	24	False	842.933333333	0.0	4	12	29	708	713789.477934
1176	Stærðfræði	5	4	30 ára-	24	True	752.128	31.3386666667	4	12	29	720	530349.162602
1177	Stærðfræði	5	4	30 ára-	24	False	783.466666667	0.0	4	12	29	720	557069.969505
1178	Stærðfræði	6	4	30 ára-	24	True	752.128	31.3386666667	4	12	29	720	556348.792896
1179	Stærðfræði	6	4	30 ára-	24	False	783.466666667	0.0	4	12	29	720	584405.580478
1180	Stærðfræði	10	4	55-59 ára	23	True	752.128	31.3386666667	4	12	29	667	731693.876514
1181	Stærðfræði	10	4	55-59 ára	23	False	783.466666667	0.0	4	12	29	667	765797.075069
1182	Stærðfræði	10	4	60 ára+	19	True	752.128	31.3386666667	4	12	29	551	857926.784711
1183	Stærðfræði	10	4	60 ára+	19	False	783.466666667	0.0	4	12	29	551	892029.983265
1184	Stærðfræði	9	4	38-54 ára	24	True	752.128	31.3386666667	4	12	29	696	667288.129106
1185	Stærðfræði	9	4	38-54 ára	24	False	783.466666667	0.0	4	12	29	696	699767.376156
1186	Stærðfræði	10	4	38-54 ára	24	True	752.128	31.3386666667	4	12	29	696	700135.649465
1187	Stærðfræði	10	4	38-54 ára	24	False	783.466666667	0.0	4	12	29	696	734238.84802
1188	Stærðfræði	7	4	30-37 ára	24	True	752.128	31.3386666667	4	12	29	708	594929.41029
1189	Stærðfræði	7	4	30-37 ára	24	False	783.466666667	0.0	4	12	29	708	624389.004705
1190	Stærðfræði	8	4	30-37 ára	24	True	752.128	31.3386666667	4	12	29	708	624160.613429
1191	Stærðfræði	8	4	30-37 ára	24	False	783.466666667	0.0	4	12	29	708	655093.25808
1192	Félagsgreinar	5	4	30 ára-	24	True	767.488	31.9786666667	4	12	29	720	543445.814045
1193	Félagsgreinar	5	4	30 ára-	24	False	799.466666667	0.0	4	12	29	720	570712.314758
1194	Félagsgreinar	6	4	30 ára-	24	True	767.488	31.9786666667	4	12	29	720	570100.247668
1195	Félagsgreinar	6	4	30 ára-	24	False	799.466666667	0.0	4	12	29	720	598730.012532
1196	Félagsgreinar	10	4	55-59 ára	23	True	767.488	31.9786666667	4	12	29	667	748408.854703
1197	Félagsgreinar	10	4	55-59 ára	23	False	799.466666667	0.0	4	12	29	667	783208.510682
1198	Félagsgreinar	10	4	60 ára+	19	True	767.488	31.9786666667	4	12	29	551	874641.7629
1199	Félagsgreinar	10	4	60 ára+	19	False	799.466666667	0.0	4	12	29	551	909441.418879
1200	Félagsgreinar	9	4	38-54 ára	24	True	767.488	31.9786666667	4	12	29	696	683207.161016
1201	Félagsgreinar	9	4	38-54 ára	24	False	799.466666667	0.0	4	12	29	696	716349.701063
1202	Félagsgreinar	10	4	38-54 ára	24	True	767.488	31.9786666667	4	12	29	696	716850.627654
1203	Félagsgreinar	10	4	38-54 ára	24	False	799.466666667	0.0	4	12	29	696	751650.283633
1204	Félagsgreinar	7	4	30-37 ára	24	True	767.488	31.9786666667	4	12	29	708	609368.421848
1205	Félagsgreinar	7	4	30-37 ára	24	False	799.466666667	0.0	4	12	29	708	639429.641745
1206	Félagsgreinar	8	4	30-37 ára	24	True	767.488	31.9786666667	4	12	29	708	639321.610127
1207	Félagsgreinar	8	4	30-37 ára	24	False	799.466666667	0.0	4	12	29	708	670885.962974
1208	Íslenska	5	4	30 ára-	24	True	791.296	32.9706666667	4	12	30	720	563745.623782
1209	Íslenska	5	4	30 ára-	24	False	824.266666667	0.0	4	12	30	720	591857.949901
1210	Íslenska	6	4	30 ára-	24	True	791.296	32.9706666667	4	12	30	720	591415.002563
1211	Íslenska	6	4	30 ára-	24	False	824.266666667	0.0	4	12	30	720	620932.882214
1212	Íslenska	10	4	55-59 ára	23	True	791.296	32.9706666667	4	12	30	667	774317.070896
1213	Íslenska	10	4	55-59 ára	23	False	824.266666667	0.0	4	12	30	667	810196.235883
1214	Íslenska	10	4	60 ára+	19	True	791.296	32.9706666667	4	12	30	551	900549.979092
1215	Íslenska	10	4	60 ára+	19	False	824.266666667	0.0	4	12	30	551	936429.144079
1216	Íslenska	9	4	38-54 ára	24	True	791.296	32.9706666667	4	12	30	696	707881.660477
1217	Íslenska	9	4	38-54 ára	24	False	824.266666667	0.0	4	12	30	696	742052.304668
1218	Íslenska	10	4	38-54 ára	24	True	791.296	32.9706666667	4	12	30	696	742758.843846
1219	Íslenska	10	4	38-54 ára	24	False	824.266666667	0.0	4	12	30	696	778638.008834
1220	Íslenska	7	4	30-37 ára	24	True	791.296	32.9706666667	4	12	30	708	631748.889764
1221	Íslenska	7	4	30-37 ára	24	False	824.266666667	0.0	4	12	30	708	662742.629157
1222	Íslenska	8	4	30-37 ára	24	True	791.296	32.9706666667	4	12	30	708	662821.155008
1223	Íslenska	8	4	30-37 ára	24	False	824.266666667	0.0	4	12	30	708	695364.655558
1224	Tungumál	5	4	30 ára-	24	True	779.776	32.4906666667	4	12	30	720	553923.1352
1225	Tungumál	5	4	30 ára-	24	False	812.266666667	0.0	4	12	30	720	581626.190961
1226	Tungumál	6	4	30 ára-	24	True	779.776	32.4906666667	4	12	30	720	581101.411485
1227	Tungumál	6	4	30 ára-	24	False	812.266666667	0.0	4	12	30	720	610189.558174
1228	Tungumál	10	4	55-59 ára	23	True	779.776	32.4906666667	4	12	30	667	761780.837254
1229	Tungumál	10	4	55-59 ára	23	False	812.266666667	0.0	4	12	30	667	797137.659173
1230	Tungumál	10	4	60 ára+	19	True	779.776	32.4906666667	4	12	30	551	888013.745451
1231	Tungumál	10	4	60 ára+	19	False	812.266666667	0.0	4	12	30	551	923370.567369
1232	Tungumál	9	4	38-54 ára	24	True	779.776	32.4906666667	4	12	30	696	695942.386545
1233	Tungumál	9	4	38-54 ára	24	False	812.266666667	0.0	4	12	30	696	729615.560988
1234	Tungumál	10	4	38-54 ára	24	True	779.776	32.4906666667	4	12	30	696	730222.610205
1235	Tungumál	10	4	38-54 ára	24	False	812.266666667	0.0	4	12	30	696	765579.432124
1236	Tungumál	7	4	30-37 ára	24	True	779.776	32.4906666667	4	12	30	708	620919.631095
1237	Tungumál	7	4	30-37 ára	24	False	812.266666667	0.0	4	12	30	708	651462.151377
1238	Tungumál	8	4	30-37 ára	24	True	779.776	32.4906666667	4	12	30	708	651450.407485
1239	Tungumál	8	4	30-37 ára	24	False	812.266666667	0.0	4	12	30	708	683520.126888
1240	Raungreinar	5	4	30 ára-	24	True	829.568	34.5653333333	4	12	30	720	596378.113628
1241	Raungreinar	5	4	30 ára-	24	False	864.133333333	0.0	4	12	30	720	625850.126824
1242	Raungreinar	6	4	30 ára-	24	True	829.568	34.5653333333	4	12	30	720	625679.044035
1243	Raungreinar	6	4	30 ára-	24	False	864.133333333	0.0	4	12	30	720	656624.59208
1244	Raungreinar	10	4	55-59 ára	23	True	829.568	34.5653333333	4	12	30	667	815965.224883
1245	Raungreinar	10	4	55-59 ára	23	False	864.133333333	0.0	4	12	30	667	853579.729619
1246	Raungreinar	10	4	60 ára+	19	True	829.568	34.5653333333	4	12	30	551	942198.133079
1247	Raungreinar	10	4	60 ára+	19	False	864.133333333	0.0	4	12	30	551	979812.637816
1248	Raungreinar	9	4	38-54 ára	24	True	829.568	34.5653333333	4	12	30	696	747546.581654
1249	Raungreinar	9	4	38-54 ára	24	False	864.133333333	0.0	4	12	30	696	783369.930894
1250	Raungreinar	10	4	38-54 ára	24	True	829.568	34.5653333333	4	12	30	696	784406.997833
1251	Raungreinar	10	4	38-54 ára	24	False	864.133333333	0.0	4	12	30	696	822021.50257
1252	Raungreinar	7	4	30-37 ára	24	True	829.568	34.5653333333	4	12	30	708	667726.093563
1253	Raungreinar	7	4	30-37 ára	24	False	864.133333333	0.0	4	12	30	708	700218.883115
1254	Raungreinar	8	4	30-37 ára	24	True	829.568	34.5653333333	4	12	30	708	700597.305113
1255	Raungreinar	8	4	30-37 ára	24	False	864.133333333	0.0	4	12	30	708	734714.811917
1256	Stærðfræði	5	4	30 ára-	24	True	764.416	31.8506666667	4	12	30	720	540826.483757
1257	Stærðfræði	5	4	30 ára-	24	False	796.266666667	0.0	4	12	30	720	567983.845708
1258	Stærðfræði	6	4	30 ára-	24	True	764.416	31.8506666667	4	12	30	720	567349.956713
1259	Stærðfræði	6	4	30 ára-	24	False	796.266666667	0.0	4	12	30	720	595865.126121
1260	Stærðfræði	10	4	55-59 ára	23	True	764.416	31.8506666667	4	12	30	667	745065.859065
1261	Stærðfræði	10	4	55-59 ára	23	False	796.266666667	0.0	4	12	30	667	779726.223559
1262	Stærðfræði	10	4	60 ára+	19	True	764.416	31.8506666667	4	12	30	551	871298.767262
1263	Stærðfræði	10	4	60 ára+	19	False	796.266666667	0.0	4	12	30	551	905959.131756
1264	Stærðfræði	9	4	38-54 ára	24	True	764.416	31.8506666667	4	12	30	696	680023.354634
1265	Stærðfræði	9	4	38-54 ára	24	False	796.266666667	0.0	4	12	30	696	713033.236082
1266	Stærðfræði	10	4	38-54 ára	24	True	764.416	31.8506666667	4	12	30	696	713507.632016
1267	Stærðfræði	10	4	38-54 ára	24	False	796.266666667	0.0	4	12	30	696	748167.99651
1268	Stærðfræði	7	4	30-37 ára	24	True	764.416	31.8506666667	4	12	30	708	606480.619536
1269	Stærðfræði	7	4	30-37 ára	24	False	796.266666667	0.0	4	12	30	708	636421.514337
1270	Stærðfræði	8	4	30-37 ára	24	True	764.416	31.8506666667	4	12	30	708	636289.410787
1271	Stærðfræði	8	4	30-37 ára	24	False	796.266666667	0.0	4	12	30	708	667727.421995
1272	Félagsgreinar	5	4	30 ára-	24	True	779.776	32.4906666667	4	12	30	720	553923.1352
1273	Félagsgreinar	5	4	30 ára-	24	False	812.266666667	0.0	4	12	30	720	581626.190961
1274	Félagsgreinar	6	4	30 ára-	24	True	779.776	32.4906666667	4	12	30	720	581101.411485
1275	Félagsgreinar	6	4	30 ára-	24	False	812.266666667	0.0	4	12	30	720	610189.558174
1276	Félagsgreinar	10	4	55-59 ára	23	True	779.776	32.4906666667	4	12	30	667	761780.837254
1277	Félagsgreinar	10	4	55-59 ára	23	False	812.266666667	0.0	4	12	30	667	797137.659173
1278	Félagsgreinar	10	4	60 ára+	19	True	779.776	32.4906666667	4	12	30	551	888013.745451
1279	Félagsgreinar	10	4	60 ára+	19	False	812.266666667	0.0	4	12	30	551	923370.567369
1280	Félagsgreinar	9	4	38-54 ára	24	True	779.776	32.4906666667	4	12	30	696	695942.386545
1281	Félagsgreinar	9	4	38-54 ára	24	False	812.266666667	0.0	4	12	30	696	729615.560988
1282	Félagsgreinar	10	4	38-54 ára	24	True	779.776	32.4906666667	4	12	30	696	730222.610205
1283	Félagsgreinar	10	4	38-54 ára	24	False	812.266666667	0.0	4	12	30	696	765579.432124
1284	Félagsgreinar	7	4	30-37 ára	24	True	779.776	32.4906666667	4	12	30	708	620919.631095
1285	Félagsgreinar	7	4	30-37 ára	24	False	812.266666667	0.0	4	12	30	708	651462.151377
1286	Félagsgreinar	8	4	30-37 ára	24	True	779.776	32.4906666667	4	12	30	708	651450.407485
1287	Félagsgreinar	8	4	30-37 ára	24	False	812.266666667	0.0	4	12	30	708	683520.126888
1288	Íslenska	5	4	30 ára-	24	True	811.648	33.8186666667	4	12	31	720	581098.686944
1289	Íslenska	5	4	30 ára-	24	False	845.466666667	0.0	4	12	31	720	609934.057362
1290	Íslenska	6	4	30 ára-	24	True	811.648	33.8186666667	4	12	31	720	609635.680135
1291	Íslenska	6	4	30 ára-	24	False	845.466666667	0.0	4	12	31	720	639912.754685
1292	Íslenska	10	4	55-59 ára	23	True	811.648	33.8186666667	4	12	31	667	796464.416996
1293	Íslenska	10	4	55-59 ára	23	False	845.466666667	0.0	4	12	31	667	833266.38807
1294	Íslenska	10	4	60 ára+	19	True	811.648	33.8186666667	4	12	31	551	922697.325192
1295	Íslenska	10	4	60 ára+	19	False	845.466666667	0.0	4	12	31	551	959499.296267
1296	Íslenska	9	4	38-54 ára	24	True	811.648	33.8186666667	4	12	31	696	728974.377759
1297	Íslenska	9	4	38-54 ára	24	False	845.466666667	0.0	4	12	31	696	764023.88517
1298	Íslenska	10	4	38-54 ára	24	True	811.648	33.8186666667	4	12	31	696	764906.189947
1299	Íslenska	10	4	38-54 ára	24	False	845.466666667	0.0	4	12	31	696	801708.161021
1300	Íslenska	7	4	30-37 ára	24	True	811.648	33.8186666667	4	12	31	708	650880.580078
1301	Íslenska	7	4	30-37 ára	24	False	845.466666667	0.0	4	12	31	708	682671.473235
1302	Íslenska	8	4	30-37 ára	24	True	811.648	33.8186666667	4	12	31	708	682909.475632
1303	Íslenska	8	4	30-37 ára	24	False	845.466666667	0.0	4	12	31	708	716289.989542
1304	Tungumál	5	4	30 ára-	24	True	800.128	33.3386666667	4	12	31	720	571276.198362
1305	Tungumál	5	4	30 ára-	24	False	833.466666667	0.0	4	12	31	720	599702.298422
1306	Tungumál	6	4	30 ára-	24	True	800.128	33.3386666667	4	12	31	720	599322.089056
1307	Tungumál	6	4	30 ára-	24	False	833.466666667	0.0	4	12	31	720	629169.430645
1308	Tungumál	10	4	55-59 ára	23	True	800.128	33.3386666667	4	12	31	667	783928.183354
1309	Tungumál	10	4	55-59 ára	23	False	833.466666667	0.0	4	12	31	667	820207.81136
1310	Tungumál	10	4	60 ára+	19	True	800.128	33.3386666667	4	12	31	551	910161.091551
1311	Tungumál	10	4	60 ára+	19	False	833.466666667	0.0	4	12	31	551	946440.719557
1312	Tungumál	9	4	38-54 ára	24	True	800.128	33.3386666667	4	12	31	696	717035.103826
1313	Tungumál	9	4	38-54 ára	24	False	833.466666667	0.0	4	12	31	696	751587.14149
1314	Tungumál	10	4	38-54 ára	24	True	800.128	33.3386666667	4	12	31	696	752369.956305
1315	Tungumál	10	4	38-54 ára	24	False	833.466666667	0.0	4	12	31	696	788649.584311
1316	Tungumál	7	4	30-37 ára	24	True	800.128	33.3386666667	4	12	31	708	640051.32141
1317	Tungumál	7	4	30-37 ára	24	False	833.466666667	0.0	4	12	31	708	671390.995455
1318	Tungumál	8	4	30-37 ára	24	True	800.128	33.3386666667	4	12	31	708	671538.728109
1319	Tungumál	8	4	30-37 ára	24	False	833.466666667	0.0	4	12	31	708	704445.460872
1320	Raungreinar	5	4	30 ára-	24	True	849.92	35.4133333333	4	12	31	720	613731.17679
1321	Raungreinar	5	4	30 ára-	24	False	885.333333333	0.0	4	12	31	720	643926.234284
1322	Raungreinar	6	4	30 ára-	24	True	849.92	35.4133333333	4	12	31	720	643899.721606
1323	Raungreinar	6	4	30 ára-	24	False	885.333333333	0.0	4	12	31	720	675604.464551
1324	Raungreinar	10	4	55-59 ára	23	True	849.92	35.4133333333	4	12	31	667	838112.570983
1325	Raungreinar	10	4	55-59 ára	23	False	885.333333333	0.0	4	12	31	667	876649.881807
1326	Raungreinar	10	4	60 ára+	19	True	849.92	35.4133333333	4	12	31	551	964345.479179
1327	Raungreinar	10	4	60 ára+	19	False	885.333333333	0.0	4	12	31	551	1002882.79
1328	Raungreinar	9	4	38-54 ára	24	True	849.92	35.4133333333	4	12	31	696	768639.298935
1329	Raungreinar	9	4	38-54 ára	24	False	885.333333333	0.0	4	12	31	696	805341.511396
1330	Raungreinar	10	4	38-54 ára	24	True	849.92	35.4133333333	4	12	31	696	806554.343934
1331	Raungreinar	10	4	38-54 ára	24	False	885.333333333	0.0	4	12	31	696	845091.654758
1332	Raungreinar	7	4	30-37 ára	24	True	849.92	35.4133333333	4	12	31	708	686857.783878
1333	Raungreinar	7	4	30-37 ára	24	False	885.333333333	0.0	4	12	31	708	720147.727193
1334	Raungreinar	8	4	30-37 ára	24	True	849.92	35.4133333333	4	12	31	708	720685.625737
1335	Raungreinar	8	4	30-37 ára	24	False	885.333333333	0.0	4	12	31	708	755640.145901
1336	Stærðfræði	5	4	30 ára-	24	True	784.768	32.6986666667	4	12	31	720	558179.546919
1337	Stærðfræði	5	4	30 ára-	24	False	817.466666667	0.0	4	12	31	720	586059.953168
1338	Stærðfræði	6	4	30 ára-	24	True	784.768	32.6986666667	4	12	31	720	585570.634285
1339	Stærðfræði	6	4	30 ára-	24	False	817.466666667	0.0	4	12	31	720	614844.998592
1340	Stærðfræði	10	4	55-59 ára	23	True	784.768	32.6986666667	4	12	31	667	767213.205165
1341	Stærðfræði	10	4	55-59 ára	23	False	817.466666667	0.0	4	12	31	667	802796.375747
1342	Stærðfræði	10	4	60 ára+	19	True	784.768	32.6986666667	4	12	31	551	893446.113362
1343	Stærðfræði	10	4	60 ára+	19	False	817.466666667	0.0	4	12	31	551	929029.283944
1344	Stærðfræði	9	4	38-54 ára	24	True	784.768	32.6986666667	4	12	31	696	701116.071916
1345	Stærðfræði	9	4	38-54 ára	24	False	817.466666667	0.0	4	12	31	696	735004.816583
1346	Stærðfræði	10	4	38-54 ára	24	True	784.768	32.6986666667	4	12	31	696	735654.978116
1347	Stærðfræði	10	4	38-54 ára	24	False	817.466666667	0.0	4	12	31	696	771238.148698
1348	Stærðfræði	7	4	30-37 ára	24	True	784.768	32.6986666667	4	12	31	708	625612.309851
1349	Stærðfræði	7	4	30-37 ára	24	False	817.466666667	0.0	4	12	31	708	656350.358415
1350	Stærðfræði	8	4	30-37 ára	24	True	784.768	32.6986666667	4	12	31	708	656377.731412
1351	Stærðfræði	8	4	30-37 ára	24	False	817.466666667	0.0	4	12	31	708	688652.755979
1352	Félagsgreinar	5	4	30 ára-	24	True	800.128	33.3386666667	4	12	31	720	571276.198362
1353	Félagsgreinar	5	4	30 ára-	24	False	833.466666667	0.0	4	12	31	720	599702.298422
1354	Félagsgreinar	6	4	30 ára-	24	True	800.128	33.3386666667	4	12	31	720	599322.089056
1355	Félagsgreinar	6	4	30 ára-	24	False	833.466666667	0.0	4	12	31	720	629169.430645
1356	Félagsgreinar	10	4	55-59 ára	23	True	800.128	33.3386666667	4	12	31	667	783928.183354
1357	Félagsgreinar	10	4	55-59 ára	23	False	833.466666667	0.0	4	12	31	667	820207.81136
1358	Félagsgreinar	10	4	60 ára+	19	True	800.128	33.3386666667	4	12	31	551	910161.091551
1359	Félagsgreinar	10	4	60 ára+	19	False	833.466666667	0.0	4	12	31	551	946440.719557
1360	Félagsgreinar	9	4	38-54 ára	24	True	800.128	33.3386666667	4	12	31	696	717035.103826
1361	Félagsgreinar	9	4	38-54 ára	24	False	833.466666667	0.0	4	12	31	696	751587.14149
1362	Félagsgreinar	10	4	38-54 ára	24	True	800.128	33.3386666667	4	12	31	696	752369.956305
1363	Félagsgreinar	10	4	38-54 ára	24	False	833.466666667	0.0	4	12	31	696	788649.584311
1364	Félagsgreinar	7	4	30-37 ára	24	True	800.128	33.3386666667	4	12	31	708	640051.32141
1365	Félagsgreinar	7	4	30-37 ára	24	False	833.466666667	0.0	4	12	31	708	671390.995455
1366	Félagsgreinar	8	4	30-37 ára	24	True	800.128	33.3386666667	4	12	31	708	671538.728109
1367	Félagsgreinar	8	4	30-37 ára	24	False	833.466666667	0.0	4	12	31	708	704445.460872
1368	Íslenska	5	4	30 ára-	24	True	832.0	34.6666666667	4	12	32	720	598451.750107
1369	Íslenska	5	4	30 ára-	24	False	866.666666667	0.0	4	12	32	720	628010.164822
1370	Íslenska	6	4	30 ára-	24	True	832.0	34.6666666667	4	12	32	720	627856.357707
1371	Íslenska	6	4	30 ára-	24	False	866.666666667	0.0	4	12	32	720	658892.627156
1372	Íslenska	10	4	55-59 ára	23	True	832.0	34.6666666667	4	12	32	667	818611.763096
1373	Íslenska	10	4	55-59 ára	23	False	866.666666667	0.0	4	12	32	667	856336.540258
1374	Íslenska	10	4	60 ára+	19	True	832.0	34.6666666667	4	12	32	551	944844.671293
1375	Íslenska	10	4	60 ára+	19	False	866.666666667	0.0	4	12	32	551	982569.448455
1376	Íslenska	9	4	38-54 ára	24	True	832.0	34.6666666667	4	12	32	696	750067.09504
1377	Íslenska	9	4	38-54 ára	24	False	866.666666667	0.0	4	12	32	696	785995.465671
1378	Íslenska	10	4	38-54 ára	24	True	832.0	34.6666666667	4	12	32	696	787053.536047
1379	Íslenska	10	4	38-54 ára	24	False	866.666666667	0.0	4	12	32	696	824778.313209
1380	Íslenska	7	4	30-37 ára	24	True	832.0	34.6666666667	4	12	32	708	670012.270393
1381	Íslenska	7	4	30-37 ára	24	False	866.666666667	0.0	4	12	32	708	702600.317313
1382	Íslenska	8	4	30-37 ára	24	True	832.0	34.6666666667	4	12	32	708	702997.796257
1383	Íslenska	8	4	30-37 ára	24	False	866.666666667	0.0	4	12	32	708	737215.323526
1384	Tungumál	5	4	30 ára-	24	True	820.48	34.1866666667	4	12	32	720	588629.261524
1385	Tungumál	5	4	30 ára-	24	False	854.666666667	0.0	4	12	32	720	617778.405882
1386	Tungumál	6	4	30 ára-	24	True	820.48	34.1866666667	4	12	32	720	617542.766628
1387	Tungumál	6	4	30 ára-	24	False	854.666666667	0.0	4	12	32	720	648149.303116
1388	Tungumál	10	4	55-59 ára	23	True	820.48	34.1866666667	4	12	32	667	806075.529454
1389	Tungumál	10	4	55-59 ára	23	False	854.666666667	0.0	4	12	32	667	843277.963548
1390	Tungumál	10	4	60 ára+	19	True	820.48	34.1866666667	4	12	32	551	932308.437651
1391	Tungumál	10	4	60 ára+	19	False	854.666666667	0.0	4	12	32	551	969510.871745
1392	Tungumál	9	4	38-54 ára	24	True	820.48	34.1866666667	4	12	32	696	738127.821107
1393	Tungumál	9	4	38-54 ára	24	False	854.666666667	0.0	4	12	32	696	773558.721991
1394	Tungumál	10	4	38-54 ára	24	True	820.48	34.1866666667	4	12	32	696	774517.302405
1395	Tungumál	10	4	38-54 ára	24	False	854.666666667	0.0	4	12	32	696	811719.736499
1396	Tungumál	7	4	30-37 ára	24	True	820.48	34.1866666667	4	12	32	708	659183.011725
1397	Tungumál	7	4	30-37 ára	24	False	854.666666667	0.0	4	12	32	708	691319.839533
1398	Tungumál	8	4	30-37 ára	24	True	820.48	34.1866666667	4	12	32	708	691627.048733
1399	Tungumál	8	4	30-37 ára	24	False	854.666666667	0.0	4	12	32	708	725370.794856
1400	Raungreinar	5	4	30 ára-	24	True	870.272	36.2613333333	4	12	32	720	631084.239953
1401	Raungreinar	5	4	30 ára-	24	False	906.533333333	0.0	4	12	32	720	662002.341745
1402	Raungreinar	6	4	30 ára-	24	True	870.272	36.2613333333	4	12	32	720	662120.399178
1403	Raungreinar	6	4	30 ára-	24	False	906.533333333	0.0	4	12	32	720	694584.337022
1404	Raungreinar	10	4	55-59 ára	23	True	870.272	36.2613333333	4	12	32	667	860259.917083
1405	Raungreinar	10	4	55-59 ára	23	False	906.533333333	0.0	4	12	32	667	899720.033995
1406	Raungreinar	10	4	60 ára+	19	True	870.272	36.2613333333	4	12	32	551	986492.82528
1407	Raungreinar	10	4	60 ára+	19	False	906.533333333	0.0	4	12	32	551	1025952.94219
1408	Raungreinar	9	4	38-54 ára	24	True	870.272	36.2613333333	4	12	32	696	789732.016217
1409	Raungreinar	9	4	38-54 ára	24	False	906.533333333	0.0	4	12	32	696	827313.091897
1410	Raungreinar	10	4	38-54 ára	24	True	870.272	36.2613333333	4	12	32	696	828701.690034
1411	Raungreinar	10	4	38-54 ára	24	False	906.533333333	0.0	4	12	32	696	868161.806945
1412	Raungreinar	7	4	30-37 ára	24	True	870.272	36.2613333333	4	12	32	708	705989.474193
1413	Raungreinar	7	4	30-37 ára	24	False	906.533333333	0.0	4	12	32	708	740076.571271
1414	Raungreinar	8	4	30-37 ára	24	True	870.272	36.2613333333	4	12	32	708	740773.946362
1415	Raungreinar	8	4	30-37 ára	24	False	906.533333333	0.0	4	12	32	708	776565.479885
1416	Stærðfræði	5	4	30 ára-	24	True	805.12	33.5466666667	4	12	32	720	575532.610081
1417	Stærðfræði	5	4	30 ára-	24	False	838.666666667	0.0	4	12	32	720	604136.060629
1418	Stærðfræði	6	4	30 ára-	24	True	805.12	33.5466666667	4	12	32	720	603791.311857
1419	Stærðfræði	6	4	30 ára-	24	False	838.666666667	0.0	4	12	32	720	633824.871062
1420	Stærðfræði	10	4	55-59 ára	23	True	805.12	33.5466666667	4	12	32	667	789360.551265
1421	Stærðfræði	10	4	55-59 ára	23	False	838.666666667	0.0	4	12	32	667	825866.527935
1422	Stærðfræði	10	4	60 ára+	19	True	805.12	33.5466666667	4	12	32	551	915593.459462
1423	Stærðfræði	10	4	60 ára+	19	False	838.666666667	0.0	4	12	32	551	952099.436131
1424	Stærðfræði	9	4	38-54 ára	24	True	805.12	33.5466666667	4	12	32	696	722208.789197
1425	Stærðfræði	9	4	38-54 ára	24	False	838.666666667	0.0	4	12	32	696	756976.397084
1426	Stærðfræði	10	4	38-54 ára	24	True	805.12	33.5466666667	4	12	32	696	757802.324216
1427	Stærðfræði	10	4	38-54 ára	24	False	838.666666667	0.0	4	12	32	696	794308.300886
1428	Stærðfræði	7	4	30-37 ára	24	True	805.12	33.5466666667	4	12	32	708	644744.000166
1429	Stærðfræði	7	4	30-37 ára	24	False	838.666666667	0.0	4	12	32	708	676279.202493
1430	Stærðfræði	8	4	30-37 ára	24	True	805.12	33.5466666667	4	12	32	708	676466.052036
1431	Stærðfræði	8	4	30-37 ára	24	False	838.666666667	0.0	4	12	32	708	709578.089962
1432	Félagsgreinar	5	4	30 ára-	24	True	820.48	34.1866666667	4	12	32	720	588629.261524
1433	Félagsgreinar	5	4	30 ára-	24	False	854.666666667	0.0	4	12	32	720	617778.405882
1434	Félagsgreinar	6	4	30 ára-	24	True	820.48	34.1866666667	4	12	32	720	617542.766628
1435	Félagsgreinar	6	4	30 ára-	24	False	854.666666667	0.0	4	12	32	720	648149.303116
1436	Félagsgreinar	10	4	55-59 ára	23	True	820.48	34.1866666667	4	12	32	667	806075.529454
1437	Félagsgreinar	10	4	55-59 ára	23	False	854.666666667	0.0	4	12	32	667	843277.963548
1438	Félagsgreinar	10	4	60 ára+	19	True	820.48	34.1866666667	4	12	32	551	932308.437651
